id,name,slug,short_description,description,price,sale_price,stock_quantity,main_image_url,additional_image_urls,display_order,status,category_slug,brand_slug,source_marketplace,source_url,source_price_jpy,source_currency,exchange_rate_note
,DHC Force Collie 30 Day,dhc-force-collie-30-day-32,DHC Force Collie 30-day diet support supplement.,DHC Force Collie 30-day diet support supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,434000,,21,https://m.media-amazon.com/images/I/71v6idOGTXL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/81fJgjuBp5L._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/91hf++3k3NL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/71zggib1KyL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/61-Gusf+J4L._SL1000_.jpg|https://m.media-amazon.com/images/I/71Nqbaiko7L._SL1500_.jpg,32,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B004BRU0NK,2598,JPY,1 JPY = 167.08 VND
,DHC Diet Power 30 Day,dhc-diet-power-30-day-33,DHC Diet Power 30-day supplement.,DHC Diet Power 30-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,249000,,22,https://m.media-amazon.com/images/I/61-Gusf+J4L._SL1000_.jpg,https://m.media-amazon.com/images/I/81xof3ZSQoL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/811tfXV+VvL.jpg|https://m.media-amazon.com/images/I/81nt0YZAxcL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/71Nqbaiko7L._SL1500_.jpg|https://m.media-amazon.com/images/I/71mHg+drsqL._AC_SL1500_.jpg,33,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B004BRSBVS,1488,JPY,1 JPY = 167.08 VND
,DHC Calcium Magnesium 90 Day,dhc-calcium-magnesium-90-day-34,DHC calcium and magnesium 90-day supplement.,DHC calcium and magnesium 90-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,191000,,23,https://m.media-amazon.com/images/I/71P-syoaTwL._AC_.jpg,https://m.media-amazon.com/images/I/61gcNkgHXkL.jpg|https://m.media-amazon.com/images/I/61pUhRb7eVL._AC_.jpg|https://m.media-amazon.com/images/I/81b8waSVU+L._AC_.jpg|https://m.media-amazon.com/images/I/712YxptZzcL._AC_.jpg|https://m.media-amazon.com/images/I/81swBw5o93L._AC_.jpg,34,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B06XW1TNBX,1145,JPY,1 JPY = 167.08 VND
,DHC Vitamin B Mix 60 Day,dhc-vitamin-b-mix-60-day-35,DHC Vitamin B Mix 60-day supplement.,DHC Vitamin B Mix 60-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,127000,,24,https://m.media-amazon.com/images/I/41zvfzwDeCL._AC_SY300_SX300_QL70_ML2_.jpg,"https://m.media-amazon.com/images/I/51iTftLTgAL.__AC_SX300_SY300_QL70_ML2_.jpg|https://m.media-amazon.com/images/I/61umrX0AB8L._AC_SS390_.jpg|https://m.media-amazon.com/images/I/61MaHEb5sAS._AC_SL1000_.jpg|https://m.media-amazon.com/images/I/91+hBoA-cJL._AC_UF894,1000_QL80_DpWeblab_.jpg|https://m.media-amazon.com/images/I/61umrX0AB8L._AC_SX569_.jpg",35,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B00871DQKA,760,JPY,1 JPY = 167.08 VND
,UHA Gummy Supplement Multi Vitamin 30 Day,uha-gummy-supplement-multi-vitamin-30-day-36,"UHA gummy supplement multivitamin, grapefruit flavor.","UHA gummy supplement multivitamin, grapefruit flavor. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.",164000,,25,https://m.media-amazon.com/images/I/81Io5HIjv3L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/91ctQcJv5FL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/81AcZojdcsL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/817m8zazlHL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/81DJDrx8gRL.jpg|https://m.media-amazon.com/images/I/818C9sEzuiL.__AC_SX300_SY300_QL70_ML2_.jpg,36,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B08Y655N98,980,JPY,1 JPY = 167.08 VND
,DHC Zinc 60 Day,dhc-zinc-60-day-37,DHC zinc 60-day supplement.,DHC zinc 60-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,95000,,26,https://m.media-amazon.com/images/I/616ENGc-x3L._AC_.jpg,https://m.media-amazon.com/images/I/817hwru9egL._AC_.jpg|https://m.media-amazon.com/images/I/71e4GqlGLDL._AC_.jpg|https://m.media-amazon.com/images/I/61B+OpkG5IL._AC_SX679_.jpg|https://m.media-amazon.com/images/I/712MYtkigtL._AC_.jpg|https://m.media-amazon.com/images/I/618GxcTt7ZL._AC_.jpg,37,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B006TQKWWA,569,JPY,1 JPY = 167.08 VND
,Lenovo IdeaPad Slim 5 Light Ryzen 5 16GB 512GB,lenovo-ideapad-slim-5-light-ryzen-5-16gb-512gb-38,Lenovo IdeaPad Slim 5 Light Ryzen 5 laptop with 16GB RAM and 512GB SSD.,Lenovo IdeaPad Slim 5 Light Ryzen 5 laptop with 16GB RAM and 512GB SSD. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,19515000,,27,https://m.media-amazon.com/images/I/71L2XGT059L._AC_.jpg,https://m.media-amazon.com/images/I/61UjxQh+aYL._AC_.jpg|https://m.media-amazon.com/images/I/71EIfRQ4aEL._SL1500_.jpg|https://m.media-amazon.com/images/I/71FcsDUiCuL._AC_.jpg|https://m.media-amazon.com/images/I/71dryUdTUdL._AC_.jpg|https://m.media-amazon.com/images/I/61aWP+bb0yL._SL1080_.jpg,38,1,laptop,,Amazon Japan,https://www.amazon.co.jp/dp/B0DPJPWR99,116800,JPY,1 JPY = 167.08 VND
,Xiaomi Redmi Pad SE 4GB 128GB Graphite Gray,xiaomi-redmi-pad-se-4gb-128gb-graphite-gray-39,"Xiaomi Redmi Pad SE 11-inch tablet, 4GB RAM and 128GB storage.","Xiaomi Redmi Pad SE 11-inch tablet, 4GB RAM and 128GB storage. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.",3509000,,28,https://m.media-amazon.com/images/I/31XPlbhGdDL._AC_.jpg,https://m.media-amazon.com/images/I/51tBBZESuUL.jpg|https://m.media-amazon.com/images/I/71W8xzZ6AFL._AC_SX679_.jpg|https://m.media-amazon.com/images/I/51tBBZESuUL._AC_SX679_.jpg|https://m.media-amazon.com/images/I/41aivnnMlNL._AC_.jpg|https://m.media-amazon.com/images/I/31Vbs+k7ZbL._AC_.jpg,39,1,may-tinh-bang,xiaomi,Amazon Japan,https://www.amazon.co.jp/dp/B0CGWYQPTM,21000,JPY,1 JPY = 167.08 VND
,TP-Link Archer AX1500 Wi-Fi 6 Router,tp-link-archer-ax1500-wi-fi-6-router-40,TP-Link Archer AX1500 Wi-Fi 6 wireless router.,TP-Link Archer AX1500 Wi-Fi 6 wireless router. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,832000,,29,https://m.media-amazon.com/images/I/61hqDst56RL._AC_.jpg,https://m.media-amazon.com/images/I/71PMwdCvlXL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/61hKUa1Vh-L._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/411GEY-9HuL._AC_.jpg|https://m.media-amazon.com/images/I/91yMZ8vZ5vL._AC_.jpg|https://m.media-amazon.com/images/I/41-HBkSIDqL._AC_.jpg,40,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/dp/B0CHF2N3J6,4980,JPY,1 JPY = 167.08 VND
,Samsung Galaxy Tab S9 Plus Wi-Fi 256GB Graphite,samsung-galaxy-tab-s9-plus-wi-fi-256gb-graphite-41,Samsung Galaxy Tab S9 Plus Wi-Fi model with 256GB storage.,Samsung Galaxy Tab S9 Plus Wi-Fi model with 256GB storage. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,26104000,,30,https://m.media-amazon.com/images/I/61cXGjb3NwL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61nn6gLwAoL._AC_.jpg|https://m.media-amazon.com/images/I/616HN4KwZ0L._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/51LHmhoU-cL._AC_.jpg|https://m.media-amazon.com/images/I/61GxjK12EAL._AC_.jpg|https://m.media-amazon.com/images/I/618Acjb5AhL._AC_.jpg,41,1,may-tinh-bang,samsung,Amazon Japan,https://www.amazon.co.jp/dp/B0CF9Q9WM6,156236,JPY,1 JPY = 167.08 VND
,Samsung Galaxy Tab S8 Plus 128GB Graphite,samsung-galaxy-tab-s8-plus-128gb-graphite-42,Samsung Galaxy Tab S8 Plus tablet with S Pen.,Samsung Galaxy Tab S8 Plus tablet with S Pen. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,19715000,,31,https://m.media-amazon.com/images/I/710OW4UCM0L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71XwVHsajtL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/61f41zCQfKL._AC_SL1200_.jpg|https://m.media-amazon.com/images/I/71ENNM-HpHL.jpg|https://m.media-amazon.com/images/I/61BHcHqYN4L._AC_.jpg|https://m.media-amazon.com/images/I/61d46oYQgdL._AC_SL1500_.jpg,42,1,may-tinh-bang,samsung,Amazon Japan,https://www.amazon.co.jp/dp/B09WDNDBJB,118000,JPY,1 JPY = 167.08 VND
,DJI Osmo Mobile SE Smartphone Gimbal,dji-osmo-mobile-se-smartphone-gimbal-43,DJI Osmo Mobile SE smartphone gimbal stabilizer.,DJI Osmo Mobile SE smartphone gimbal stabilizer. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,1838000,,32,https://m.media-amazon.com/images/I/61+KgwQiHWL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/51C14VcBgyL._SL1500_.jpg|https://m.media-amazon.com/images/I/417-z3sJmcL._AC_.jpg|https://m.media-amazon.com/images/I/71ooxmwehvL._AC_.jpg|https://m.media-amazon.com/images/I/61iywJZXGNL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/51C14VcBgyL._AC_SX679_.jpg,43,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/dp/B0B7XCG225,11000,JPY,1 JPY = 167.08 VND
,FUJIFILM X-T30 II XC Lens Kit Silver,fujifilm-x-t30-ii-xc-lens-kit-silver-44,FUJIFILM X-T30 II XC lens kit silver.,FUJIFILM X-T30 II XC lens kit silver. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,28370000,,33,"https://m.media-amazon.com/images/I/41dX7b3nOEL._AC_UF1000,1000_QL80_.jpg",https://m.media-amazon.com/images/I/41bjuqCs+5L._AC_.jpg|https://m.media-amazon.com/images/I/91TQuxctEuL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/41dX7b3nOEL.jpg|https://m.media-amazon.com/images/I/81i8UMeQkvL._AC_SX679_.jpg|https://m.media-amazon.com/images/I/71GlCjjYguL._AC_.jpg,44,1,camera,,Amazon Japan,https://www.amazon.co.jp/dp/B09DYLF28T,169800,JPY,1 JPY = 167.08 VND
,Canon IXY 650 Compact Digital Camera Black,canon-ixy-650-compact-digital-camera-black-45,Canon IXY 650 compact digital camera black.,Canon IXY 650 compact digital camera black. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,11662000,,34,https://m.media-amazon.com/images/I/810mDHrUo4L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71lFR+LiJ6L._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/71IzJfD1oGL._AC_.jpg|https://m.media-amazon.com/images/I/81oqc5ghy3L._AC_.jpg|https://m.media-amazon.com/images/I/51mhDQkqEwL._AC_.jpg|https://m.media-amazon.com/images/I/81TsA18qk6L._AC_.jpg,45,1,camera,,Amazon Japan,https://www.amazon.co.jp/dp/B01FH4H5XS,69800,JPY,1 JPY = 167.08 VND
,Dear Natura Multi Vitamin and Mineral 200 Tablets,dear-natura-multi-vitamin-and-mineral-200-tablets-46,Dear Natura multivitamin and mineral 200-tablet supplement.,Dear Natura multivitamin and mineral 200-tablet supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,158000,,35,https://m.media-amazon.com/images/I/81PnUKuAHBL.jpg,https://m.media-amazon.com/images/I/81JCPHEuOQL.jpg|https://m.media-amazon.com/images/I/81qeyU4WvUL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/41MLGPmBgoL._AC_.jpg|https://m.media-amazon.com/images/I/71HO8G6oxUL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/41I6vBSzYTL._SS75_.jpg,46,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B000QVX3U2,945,JPY,1 JPY = 167.08 VND
,UHA Gummy Supplement Kids Calcium Iron,uha-gummy-supplement-kids-calcium-iron-47,UHA gummy supplement kids calcium and iron.,UHA gummy supplement kids calcium and iron. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,164000,,36,https://m.media-amazon.com/images/I/91ua4r9bmML._AC_SY879_.jpg,https://m.media-amazon.com/images/I/716+CDdcaFL._AC_SL1300_.jpg|https://m.media-amazon.com/images/I/719jllayKIL._AC_SL1300_.jpg|https://m.media-amazon.com/images/I/81AMGUElnUL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/71V2sIPhZaL._AC_SL1300_.jpg|https://m.media-amazon.com/images/I/81cSjBPvbcL._AC_SL1500_.jpg,47,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B07Z4YVRCW,980,JPY,1 JPY = 167.08 VND
,Dear Natura Style EPA DHA Natto Kinase 90 Day,dear-natura-style-epa-dha-natto-kinase-90-day-48,Dear Natura Style EPA DHA plus nattokinase 90-day pouch.,Dear Natura Style EPA DHA plus nattokinase 90-day pouch. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,414000,,37,https://m.media-amazon.com/images/I/41X8HOl4KpL._SS75_.jpg,https://m.media-amazon.com/images/I/71I47jQLQTL._AC_SL1000_.jpg|https://m.media-amazon.com/images/I/7140osg2iZL._AC_SY550_.jpg|https://m.media-amazon.com/images/I/71MxRSteTcL._AC_SL1022_.jpg|https://m.media-amazon.com/images/I/41jEDYgH2rL._AC_.jpg|https://m.media-amazon.com/images/I/7126AytN5FL._AC_SX522_.jpg,48,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B08YFP2BVH,2480,JPY,1 JPY = 167.08 VND
,Dear Natura Vitamin D Multi Vitamin Zinc Lactic Acid,dear-natura-vitamin-d-multi-vitamin-zinc-lactic-acid-49,Dear Natura vitamin D enhanced multivitamin zinc and lactic acid supplement.,Dear Natura vitamin D enhanced multivitamin zinc and lactic acid supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,214000,,38,https://m.media-amazon.com/images/I/7128kUCnqCL._AC_SL1500_.jpg,"https://m.media-amazon.com/images/I/41N6SsJKJiL._SS75_.jpg|https://m.media-amazon.com/images/I/81JCPHEuOQL.jpg|https://m.media-amazon.com/images/I/513afg4IM%2BL.__AC_SR166,182___.jpg|https://m.media-amazon.com/images/I/71G-+ZgQE+L._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/71HO8G6oxUL._AC_SL1500_.jpg",49,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B09NPQN752,1280,JPY,1 JPY = 167.08 VND
,DHC Domestic Perfect Vegetable Premium 30 Day,dhc-domestic-perfect-vegetable-premium-30-day-50,DHC domestic perfect vegetable premium 30-day supplement.,DHC domestic perfect vegetable premium 30-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,231000,,39,https://m.media-amazon.com/images/I/61-Gusf+J4L._SL1000_.jpg,https://m.media-amazon.com/images/I/81-1cBhHTrL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/81y2hH4bYBL.jpg|https://m.media-amazon.com/images/I/81nt0YZAxcL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/71Nqbaiko7L._SL1500_.jpg|https://m.media-amazon.com/images/I/61rqb+-MfuL._AC_.jpg,50,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B01N7C0BK4,1380,JPY,1 JPY = 167.08 VND
,Nature Made Super Multi Vitamin and Mineral 120 Day,nature-made-super-multi-vitamin-and-mineral-120-day-51,Nature Made Super Multi Vitamin and Mineral 120-day supplement.,Nature Made Super Multi Vitamin and Mineral 120-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,340000,,40,https://m.media-amazon.com/images/I/71YtGuhE2VL._AC_.jpg,https://m.media-amazon.com/images/I/81XWw7l2uLL.jpg|https://m.media-amazon.com/images/I/71l9lZlk0DL._AC_SY741_.jpg|https://m.media-amazon.com/images/I/71l9lZlk0DL._AC_SY879_.jpg|https://m.media-amazon.com/images/I/71-5KHa2WyL._AC_.jpg|https://m.media-amazon.com/images/I/51zjqSya1oL.jpg,51,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B00516RULK,2036,JPY,1 JPY = 167.08 VND
,Nature Made Calcium Magnesium Zinc 30 Day,nature-made-calcium-magnesium-zinc-30-day-52,Nature Made calcium magnesium zinc 30-day supplement.,Nature Made calcium magnesium zinc 30-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,144000,,41,https://m.media-amazon.com/images/I/71ev52n1e4L._SL1500_.jpg,"https://m.media-amazon.com/images/I/81msi3CGOtL._AC_.jpg|https://m.media-amazon.com/images/I/71SbrqTG4jL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/61xqowlNd5L._AC_SL1200_.jpg|https://m.media-amazon.com/images/I/61sPdKunXRL._AC_.jpg|https://m.media-amazon.com/images/I/41KhLQNYatL.__AC_SR166,182___.jpg",52,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B000FQTQPY,860,JPY,1 JPY = 167.08 VND
,Dear Natura Calcium Magnesium Zinc Vitamin D 90 Day,dear-natura-calcium-magnesium-zinc-vitamin-d-90-day-53,Dear Natura Style calcium magnesium zinc vitamin D 90-day pouch.,Dear Natura Style calcium magnesium zinc vitamin D 90-day pouch. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,331000,,42,https://m.media-amazon.com/images/I/71SmtQQEu2L._AC_.jpg,https://m.media-amazon.com/images/I/71-5KHa2WyL._AC_.jpg|https://m.media-amazon.com/images/I/81NrXyalCIL._AC_.jpg|https://m.media-amazon.com/images/I/71kiqkKyJHL._AC_.jpg|https://m.media-amazon.com/images/I/81f1IVz+3nL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/71s7uqtvNoL._AC_SL1500_.jpg,53,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B0CW85BJCN,1980,JPY,1 JPY = 167.08 VND
,Nature Made Iron 200 Tablets 100 Day,nature-made-iron-200-tablets-100-day-54,"Nature Made iron supplement, 200 tablets.","Nature Made iron supplement, 200 tablets. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.",164000,,43,https://m.media-amazon.com/images/I/71J+FRt+rpL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61O0RsW+PTL._AC_.jpg|https://m.media-amazon.com/images/I/71kQn9I4TbL.jpg|https://m.media-amazon.com/images/I/81vzSpzhu-L._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/41HaWcp9OvL._SL500_.jpg|https://m.media-amazon.com/images/I/61MDc9MlI8L._AC_.jpg,54,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B003E37US0,980,JPY,1 JPY = 167.08 VND
,Buffalo WSR-3200AX4S Wi-Fi 6 Router Black,buffalo-wsr-3200ax4s-wi-fi-6-router-black-55,Buffalo WSR-3200AX4S Amazon Japan limited Wi-Fi 6 router.,Buffalo WSR-3200AX4S Amazon Japan limited Wi-Fi 6 router. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,1053000,,44,https://m.media-amazon.com/images/I/31qXdV7IW8L.jpg,https://m.media-amazon.com/images/I/31Cwc9s19eL._AC_.jpg|https://m.media-amazon.com/images/I/31TJv1CHSvL.jpg|https://m.media-amazon.com/images/I/51oGqNPcYaL._AC_.jpg|https://m.media-amazon.com/images/I/41mJQH+OVwL._AC_.jpg|https://m.media-amazon.com/images/I/61veZLRtl3L._AC_.jpg,55,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/dp/B08LG6F4T4,6300,JPY,1 JPY = 167.08 VND
,Buffalo WSR-6000AX8P Wi-Fi 6 Router,buffalo-wsr-6000ax8p-wi-fi-6-router-56,Buffalo WSR-6000AX8P Wi-Fi 6 wireless LAN router.,Buffalo WSR-6000AX8P Wi-Fi 6 wireless LAN router. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,2974000,,45,https://m.media-amazon.com/images/I/318BVHj7eiL._SL160_.jpg,"https://m.media-amazon.com/images/I/618rLuDXkfL._AC_UF350,350_QL80_DpWeblab_.jpg|https://m.media-amazon.com/images/I/51jb9RjAF0L._SL500_.jpg|https://m.media-amazon.com/images/I/41odNLonAgL._SL500_.jpg|https://m.media-amazon.com/images/I/318BVHj7eiL._AC_.jpg|https://m.media-amazon.com/images/I/4139crdeMnL._AC_SL1001_.jpg",56,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/dp/B0CCLRC3BD,17800,JPY,1 JPY = 167.08 VND
,Buffalo WEX-3000AX4EA Wi-Fi 6 Extender,buffalo-wex-3000ax4ea-wi-fi-6-extender-57,Buffalo WEX-3000AX4EA Wi-Fi 6 mesh extender.,Buffalo WEX-3000AX4EA Wi-Fi 6 mesh extender. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,1601000,,46,https://m.media-amazon.com/images/I/21rFwXnWeyL._SL160_.jpg,https://m.media-amazon.com/images/I/31dO9uD9whL._AC_SX425_.jpg|https://m.media-amazon.com/images/I/414Fo8015bL._SL500_.jpg|https://m.media-amazon.com/images/I/51PpIXii2mL._AC_.jpg|https://m.media-amazon.com/images/I/51-qQaE8q4L._SL500_.jpg|https://m.media-amazon.com/images/I/41l83ae9UGL._AC_SX522_.jpg,57,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/dp/B0DJV98JTL,9580,JPY,1 JPY = 167.08 VND
,NEC Aterm AM-AX11000T12 Wi-Fi 6E Router,nec-aterm-am-ax11000t12-wi-fi-6e-router-58,NEC Aterm tri-band Wi-Fi 6E router.,NEC Aterm tri-band Wi-Fi 6E router. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,8321000,,47,https://m.media-amazon.com/images/I/61VfVDXPE3L._AC_.jpg,https://m.media-amazon.com/images/I/61VfVDXPE3L.__AC_SX300_SY300_QL70_ML2_.jpg|https://m.media-amazon.com/images/I/51sqD622CiL.jpg|https://m.media-amazon.com/images/I/31pPakXno+L._AC_.jpg|https://m.media-amazon.com/images/I/31s2kOCcxHL._AC_.jpg|https://m.media-amazon.com/images/I/41RWGeq+G+L.jpg,58,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/dp/B0B4MF1YKP,49800,JPY,1 JPY = 167.08 VND
,NEC Aterm AG2600HS2 Wi-Fi 5 Router,nec-aterm-ag2600hs2-wi-fi-5-router-59,NEC Aterm AG2600HS2 Wi-Fi router.,NEC Aterm AG2600HS2 Wi-Fi router. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,1500000,,48,https://m.media-amazon.com/images/I/91Euj8k024L._AC_SY450_.jpg,https://m.media-amazon.com/images/I/81mrotUibeL._AC_.jpg|https://m.media-amazon.com/images/I/313me4wV71L._SL160_.jpg|https://m.media-amazon.com/images/I/71n2Pq+R3NL._AC_.jpg|https://m.media-amazon.com/images/I/51m2dH4UieL._AC_.jpg|https://m.media-amazon.com/images/I/71gIGblTlRL._AC_.jpg,59,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/dp/B09HKFGJ5Z,8980,JPY,1 JPY = 167.08 VND
,ELECOM Power Strip 6 Outlet 3m Black,elecom-power-strip-6-outlet-3m-black-60,ELECOM 6-outlet power strip with 3m cable and surge guard.,ELECOM 6-outlet power strip with 3m cable and surge guard. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,247000,,49,https://m.media-amazon.com/images/I/41a7SHbathL.__AC_SX300_SY300_QL70_ML2_.jpg,"https://m.media-amazon.com/images/I/61PTC2r6McL._AC_SY300_SX300_QL70_ML2_.jpg|https://m.media-amazon.com/images/I/41iX+1GxAUL._SR240,220_.jpg|https://m.media-amazon.com/images/I/71uzzTWKBnL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/71QwaoeB8CL._AC_.jpg|https://m.media-amazon.com/images/I/71CducX27-L._AC_.jpg",60,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/dp/B07V1XJ56J,1480,JPY,1 JPY = 167.08 VND
,Lenovo IdeaPad Slim 5i Gen8 Core i5 16GB 512GB,lenovo-ideapad-slim-5i-gen8-core-i5-16gb-512gb-61,"Lenovo IdeaPad Slim 5i Gen8 laptop with Core i5, 16GB RAM and 512GB SSD.","Lenovo IdeaPad Slim 5i Gen8 laptop with Core i5, 16GB RAM and 512GB SSD. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.",26399000,,20,https://m.media-amazon.com/images/I/71VONQ8x7zL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71LLynQBwyL._SL1423_.jpg|https://m.media-amazon.com/images/I/71cOZPcZjrL._AC_.jpg|https://m.media-amazon.com/images/I/71ySPkOoCZL._AC_SL1500_.jpg|https://m.media-amazon.com/images/I/61rwQ+iTpuL._AC_SL1300_.jpg|https://m.media-amazon.com/images/I/81+SKGgJ9yL._AC_.jpg,61,1,laptop,,Amazon Japan,https://www.amazon.co.jp/dp/B0C4LGVSL2,158000,JPY,1 JPY = 167.08 VND
,Lenovo IdeaPad Slim 3 N100 8GB 512GB,lenovo-ideapad-slim-3-n100-8gb-512gb-62,"Lenovo IdeaPad Slim 3 laptop with Intel N100, 8GB RAM and 512GB SSD.","Lenovo IdeaPad Slim 3 laptop with Intel N100, 8GB RAM and 512GB SSD. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.",12163000,,21,https://m.media-amazon.com/images/I/715kVx5AA8L._AC_.jpg,https://m.media-amazon.com/images/I/61xvIsRRq3L._SL1500_.jpg|https://m.media-amazon.com/images/I/71iI2wTW56L._SL1500_.jpg|https://m.media-amazon.com/images/I/61eFMUYS+HL._AC_.jpg|https://m.media-amazon.com/images/I/61q6x-ll5FL._SL1000_.jpg|https://m.media-amazon.com/images/I/81+SKGgJ9yL.jpg,62,1,laptop,,Amazon Japan,https://www.amazon.co.jp/dp/B0D3GR79DP,72800,JPY,1 JPY = 167.08 VND
