id,name,slug,short_description,description,price,sale_price,stock_quantity,main_image_url,additional_image_urls,display_order,status,category_slug,brand_slug,source_marketplace,source_url,source_price_jpy,source_currency,exchange_rate_note
,Apple MacBook Pro 14 M4 Pro 512GB,apple-macbook-pro-14-m4-pro-512gb-22,MacBook Pro 14 inch M4 Pro.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,54936000,,41,"https://loremflickr.com/900/900/laptop,computer?lock=260519210","https://loremflickr.com/900/900/laptop,computer?lock=260519211|https://loremflickr.com/900/900/laptop,computer?lock=260519212|https://loremflickr.com/900/900/laptop,computer?lock=260519213|https://loremflickr.com/900/900/laptop,computer?lock=260519214|https://loremflickr.com/900/900/laptop,computer?lock=260519215",39,1,laptop,apple,Amazon Japan,https://www.amazon.co.jp/s?k=Apple+MacBook+Pro+14+M4+Pro+512GB,328800,JPY,1 JPY = 167.08 VND
,Anker Power Bank 20000mAh 30W Black,anker-power-bank-20000mah-30w-black-42,Pin sạc dự phòng Anker 20000mAh.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,1502000,,30,"https://loremflickr.com/900/900/power,bank?lock=260519410","https://loremflickr.com/900/900/power,bank?lock=260519411|https://loremflickr.com/900/900/power,bank?lock=260519412|https://loremflickr.com/900/900/power,bank?lock=260519413|https://loremflickr.com/900/900/power,bank?lock=260519414|https://loremflickr.com/900/900/power,bank?lock=260519415",40,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/s?k=Anker+Power+Bank+20000mAh+30W+Black,8990,JPY,1 JPY = 167.08 VND
,DHC Zinc 60 Day,dhc-zinc-60-day-99,DHC Zinc gói 60 ngày.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,95000,,25,"https://loremflickr.com/900/900/supplement,pills,bottle?lock=260519980","https://loremflickr.com/900/900/supplement,pills,bottle?lock=260519981|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260519982|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260519983|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260519984|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260519985",41,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=DHC+Zinc+60+Day,569,JPY,1 JPY = 167.08 VND
,DHC Blueberry Extract 60 Day,dhc-blueberry-extract-60-day-110,DHC Blueberry Extract 60 ngày.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,242000,,36,"https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520090","https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520091|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520092|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520093|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520094|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520095",42,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=DHC+Blueberry+Extract+60+Day,1450,JPY,1 JPY = 167.08 VND
,Xiaomi Redmi Note 14 Pro 5G Black,xiaomi-redmi-note-14-pro-5g-black-6,Redmi Note 14 Pro 5G màu đen.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,7151000,,25,"https://loremflickr.com/900/900/smartphone,product?lock=260519050","https://loremflickr.com/900/900/smartphone,product?lock=260519051|https://loremflickr.com/900/900/smartphone,product?lock=260519052|https://loremflickr.com/900/900/smartphone,product?lock=260519053|https://loremflickr.com/900/900/smartphone,product?lock=260519054|https://loremflickr.com/900/900/smartphone,product?lock=260519055",43,1,dien-thoai,xiaomi,Amazon Japan,https://www.amazon.co.jp/s?k=Xiaomi+Redmi+Note+14+Pro+5G+Black,42800,JPY,1 JPY = 167.08 VND
,NETGEAR GS308 8 Port Gigabit Switch,netgear-gs308-8-port-gigabit-switch-86,Switch NETGEAR GS308.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,916000,,43,"https://loremflickr.com/900/900/network,switch?lock=260519850","https://loremflickr.com/900/900/network,switch?lock=260519851|https://loremflickr.com/900/900/network,switch?lock=260519852|https://loremflickr.com/900/900/network,switch?lock=260519853|https://loremflickr.com/900/900/network,switch?lock=260519854|https://loremflickr.com/900/900/network,switch?lock=260519855",44,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/s?k=NETGEAR+GS308+8+Port+Gigabit+Switch,5480,JPY,1 JPY = 167.08 VND
,HP Pavilion Aero 13 Ryzen 5 16GB 512GB,hp-pavilion-aero-13-ryzen-5-16gb-512gb-17,HP Pavilion Aero 13 Ryzen 5.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,19181000,,36,"https://loremflickr.com/900/900/laptop,computer?lock=260519160","https://loremflickr.com/900/900/laptop,computer?lock=260519161|https://loremflickr.com/900/900/laptop,computer?lock=260519162|https://loremflickr.com/900/900/laptop,computer?lock=260519163|https://loremflickr.com/900/900/laptop,computer?lock=260519164|https://loremflickr.com/900/900/laptop,computer?lock=260519165",45,1,laptop,hp,Amazon Japan,https://www.amazon.co.jp/s?k=HP+Pavilion+Aero+13+Ryzen+5+16GB+512GB,114800,JPY,1 JPY = 167.08 VND
,ASUS RT-BE92U Wi-Fi 7 Router Black,asus-rt-be92u-wi-fi-7-router-black-82,Router ASUS RT-BE92U.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,6650000,6118000,39,"https://loremflickr.com/900/900/wifi,router?lock=260519810","https://loremflickr.com/900/900/wifi,router?lock=260519811|https://loremflickr.com/900/900/wifi,router?lock=260519812|https://loremflickr.com/900/900/wifi,router?lock=260519813|https://loremflickr.com/900/900/wifi,router?lock=260519814|https://loremflickr.com/900/900/wifi,router?lock=260519815",46,1,thiet-bi-mang,asus,Amazon Japan,https://www.amazon.co.jp/s?k=ASUS+RT-BE92U+Wi-Fi+7+Router+Black,39800,JPY,1 JPY = 167.08 VND
,Sony Alpha 6400 Power Zoom Lens Kit,sony-alpha-6400-power-zoom-lens-kit-70,Sony Alpha 6400 lens kit.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,20852000,,27,"https://loremflickr.com/900/900/camera,product?lock=260519690","https://loremflickr.com/900/900/camera,product?lock=260519691|https://loremflickr.com/900/900/camera,product?lock=260519692|https://loremflickr.com/900/900/camera,product?lock=260519693|https://loremflickr.com/900/900/camera,product?lock=260519694|https://loremflickr.com/900/900/camera,product?lock=260519695",47,1,camera,sony,Amazon Japan,https://www.amazon.co.jp/s?k=Sony+Alpha+6400+Power+Zoom+Lens+Kit,124800,JPY,1 JPY = 167.08 VND
,Nature Made Super Fish Oil EPA DHA,nature-made-super-fish-oil-epa-dha-95,Nature Made Super Fish Oil EPA/DHA.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,209000,,21,"https://loremflickr.com/900/900/omega,supplement,capsules?lock=260519940","https://loremflickr.com/900/900/omega,supplement,capsules?lock=260519941|https://loremflickr.com/900/900/omega,supplement,capsules?lock=260519942|https://loremflickr.com/900/900/omega,supplement,capsules?lock=260519943|https://loremflickr.com/900/900/omega,supplement,capsules?lock=260519944|https://loremflickr.com/900/900/omega,supplement,capsules?lock=260519945",48,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=Nature+Made+Super+Fish+Oil+EPA+DHA,1252,JPY,1 JPY = 167.08 VND
,UHA Gummy Supplement Multi Vitamin,uha-gummy-supplement-multi-vitamin-106,UHA gummy multivitamin.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,164000,,32,"https://loremflickr.com/900/900/vitamin,pills?lock=260520050","https://loremflickr.com/900/900/vitamin,pills?lock=260520051|https://loremflickr.com/900/900/vitamin,pills?lock=260520052|https://loremflickr.com/900/900/vitamin,pills?lock=260520053|https://loremflickr.com/900/900/vitamin,pills?lock=260520054|https://loremflickr.com/900/900/vitamin,pills?lock=260520055",49,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=UHA+Gummy+Supplement+Multi+Vitamin,980,JPY,1 JPY = 167.08 VND
,OPPO Watch Free Black,oppo-watch-free-black-54,OPPO Watch Free màu đen.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,2139000,,42,https://loremflickr.com/900/900/smartwatch?lock=260519530,https://loremflickr.com/900/900/smartwatch?lock=260519531|https://loremflickr.com/900/900/smartwatch?lock=260519532|https://loremflickr.com/900/900/smartwatch?lock=260519533|https://loremflickr.com/900/900/smartwatch?lock=260519534|https://loremflickr.com/900/900/smartwatch?lock=260519535,50,1,dong-ho-thong-minh,oppo,Amazon Japan,https://www.amazon.co.jp/s?k=OPPO+Watch+Free+Black,12800,JPY,1 JPY = 167.08 VND
,FANCL Calolimit 30 Day,fancl-calolimit-30-day-133,FANCL Calolimit 30 ngày.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,261000,,28,"https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520320","https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520321|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520322|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520323|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520324|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520325",51,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=FANCL+Calolimit+30+Day,1560,JPY,1 JPY = 167.08 VND
,DHC Ceramide Moisture 30 Day,dhc-ceramide-moisture-30-day-132,DHC Ceramide Moisture.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,314000,,27,"https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520310","https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520311|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520312|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520313|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520314|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520315",52,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=DHC+Ceramide+Moisture+30+Day,1880,JPY,1 JPY = 167.08 VND
,HP OmniBook X 14 Snapdragon X Elite 1TB,hp-omnibook-x-14-snapdragon-x-elite-1tb-16,HP OmniBook X 14 Snapdragon X Elite.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,30876000,,35,"https://loremflickr.com/900/900/laptop,computer?lock=260519150","https://loremflickr.com/900/900/laptop,computer?lock=260519151|https://loremflickr.com/900/900/laptop,computer?lock=260519152|https://loremflickr.com/900/900/laptop,computer?lock=260519153|https://loremflickr.com/900/900/laptop,computer?lock=260519154|https://loremflickr.com/900/900/laptop,computer?lock=260519155",53,1,laptop,hp,Amazon Japan,https://www.amazon.co.jp/s?k=HP+OmniBook+X+14+Snapdragon+X+Elite+1TB,184800,JPY,1 JPY = 167.08 VND
,UHA Gummy Supplement Iron Folic Acid,uha-gummy-supplement-iron-folic-acid-128,UHA gummy Iron Folic Acid.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,164000,,23,"https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520270","https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520271|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520272|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520273|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520274|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520275",54,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=UHA+Gummy+Supplement+Iron+Folic+Acid,980,JPY,1 JPY = 167.08 VND
,Xiaomi Pad 7 8GB 128GB Gray,xiaomi-pad-7-8gb-128gb-gray-27,Xiaomi Pad 7 8GB 128GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,9186000,,46,"https://loremflickr.com/900/900/tablet,computer?lock=260519260","https://loremflickr.com/900/900/tablet,computer?lock=260519261|https://loremflickr.com/900/900/tablet,computer?lock=260519262|https://loremflickr.com/900/900/tablet,computer?lock=260519263|https://loremflickr.com/900/900/tablet,computer?lock=260519264|https://loremflickr.com/900/900/tablet,computer?lock=260519265",55,1,may-tinh-bang,xiaomi,Amazon Japan,https://www.amazon.co.jp/s?k=Xiaomi+Pad+7+8GB+128GB+Gray,54980,JPY,1 JPY = 167.08 VND
,ASUS TUF Gaming A15 Ryzen 7 RTX 4060,asus-tuf-gaming-a15-ryzen-7-rtx-4060-20,ASUS TUF Gaming A15 Ryzen 7 RTX 4060.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,26699000,,39,"https://loremflickr.com/900/900/gaming,laptop?lock=260519190","https://loremflickr.com/900/900/gaming,laptop?lock=260519191|https://loremflickr.com/900/900/gaming,laptop?lock=260519192|https://loremflickr.com/900/900/gaming,laptop?lock=260519193|https://loremflickr.com/900/900/gaming,laptop?lock=260519194|https://loremflickr.com/900/900/gaming,laptop?lock=260519195",56,1,laptop,asus,Amazon Japan,https://www.amazon.co.jp/s?k=ASUS+TUF+Gaming+A15+Ryzen+7+RTX+4060,159800,JPY,1 JPY = 167.08 VND
,Apple AirPods 4 Active Noise Cancellation,apple-airpods-4-active-noise-cancellation-64,Apple AirPods 4 ANC.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,4979000,4581000,21,"https://loremflickr.com/900/900/wireless,earbuds?lock=260519630","https://loremflickr.com/900/900/wireless,earbuds?lock=260519631|https://loremflickr.com/900/900/wireless,earbuds?lock=260519632|https://loremflickr.com/900/900/wireless,earbuds?lock=260519633|https://loremflickr.com/900/900/wireless,earbuds?lock=260519634|https://loremflickr.com/900/900/wireless,earbuds?lock=260519635",57,1,tai-nghe,apple,Amazon Japan,https://www.amazon.co.jp/s?k=Apple+AirPods+4+Active+Noise+Cancellation,29800,JPY,1 JPY = 167.08 VND
,ASUS Vivobook Go 15 Ryzen 5 16GB 512GB,asus-vivobook-go-15-ryzen-5-16gb-512gb-14,ASUS Vivobook Go 15 Ryzen 5 16GB 512GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,14168000,,33,"https://loremflickr.com/900/900/laptop,computer?lock=260519130","https://loremflickr.com/900/900/laptop,computer?lock=260519131|https://loremflickr.com/900/900/laptop,computer?lock=260519132|https://loremflickr.com/900/900/laptop,computer?lock=260519133|https://loremflickr.com/900/900/laptop,computer?lock=260519134|https://loremflickr.com/900/900/laptop,computer?lock=260519135",58,1,laptop,asus,Amazon Japan,https://www.amazon.co.jp/s?k=ASUS+Vivobook+Go+15+Ryzen+5+16GB+512GB,84800,JPY,1 JPY = 167.08 VND
,DHC Ornithine 30 Day,dhc-ornithine-30-day-116,DHC Ornithine 30 ngày.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,197000,,42,"https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520150","https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520151|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520152|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520153|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520154|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520155",59,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=DHC+Ornithine+30+Day,1180,JPY,1 JPY = 167.08 VND
,DHC Lutein 30 Day,dhc-lutein-30-day-109,DHC Lutein 30 ngày.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,147000,135000,35,"https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520080","https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520081|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520082|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520083|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520084|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520085",60,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=DHC+Lutein+30+Day,880,JPY,1 JPY = 167.08 VND
,UHA Gummy Supplement Vitamin C Lemon,uha-gummy-supplement-vitamin-c-lemon-107,UHA gummy Vitamin C vị chanh.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,164000,,33,"https://loremflickr.com/900/900/vitamin,pills?lock=260520060","https://loremflickr.com/900/900/vitamin,pills?lock=260520061|https://loremflickr.com/900/900/vitamin,pills?lock=260520062|https://loremflickr.com/900/900/vitamin,pills?lock=260520063|https://loremflickr.com/900/900/vitamin,pills?lock=260520064|https://loremflickr.com/900/900/vitamin,pills?lock=260520065",61,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=UHA+Gummy+Supplement+Vitamin+C+Lemon,980,JPY,1 JPY = 167.08 VND
,DHC Vitamin C 60 Day,dhc-vitamin-c-60-day-90,Vitamin C DHC gói 60 ngày.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,110000,,47,"https://loremflickr.com/900/900/vitamin,pills?lock=260519890","https://loremflickr.com/900/900/vitamin,pills?lock=260519891|https://loremflickr.com/900/900/vitamin,pills?lock=260519892|https://loremflickr.com/900/900/vitamin,pills?lock=260519893|https://loremflickr.com/900/900/vitamin,pills?lock=260519894|https://loremflickr.com/900/900/vitamin,pills?lock=260519895",62,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=DHC+Vitamin+C+60+Day,660,JPY,1 JPY = 167.08 VND
,DHC EPA 30 Day,dhc-epa-30-day-96,DHC EPA gói 30 ngày.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,221000,,22,"https://loremflickr.com/900/900/omega,supplement,capsules?lock=260519950","https://loremflickr.com/900/900/omega,supplement,capsules?lock=260519951|https://loremflickr.com/900/900/omega,supplement,capsules?lock=260519952|https://loremflickr.com/900/900/omega,supplement,capsules?lock=260519953|https://loremflickr.com/900/900/omega,supplement,capsules?lock=260519954|https://loremflickr.com/900/900/omega,supplement,capsules?lock=260519955",63,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=DHC+EPA+30+Day,1320,JPY,1 JPY = 167.08 VND
,Dear Natura Zinc 60 Day,dear-natura-zinc-60-day-98,Dear Natura Zinc gói 60 ngày.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,109000,,24,"https://loremflickr.com/900/900/supplement,pills,bottle?lock=260519970","https://loremflickr.com/900/900/supplement,pills,bottle?lock=260519971|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260519972|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260519973|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260519974|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260519975",64,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=Dear+Natura+Zinc+60+Day,650,JPY,1 JPY = 167.08 VND
,Samsung Galaxy Tab S10 FE Wi-Fi 128GB Gray,samsung-galaxy-tab-s10-fe-wi-fi-128gb-gray-25,Galaxy Tab S10 FE Wi-Fi 128GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,11495000,,44,"https://loremflickr.com/900/900/tablet,computer?lock=260519240","https://loremflickr.com/900/900/tablet,computer?lock=260519241|https://loremflickr.com/900/900/tablet,computer?lock=260519242|https://loremflickr.com/900/900/tablet,computer?lock=260519243|https://loremflickr.com/900/900/tablet,computer?lock=260519244|https://loremflickr.com/900/900/tablet,computer?lock=260519245",65,1,may-tinh-bang,samsung,Amazon Japan,https://www.amazon.co.jp/s?k=Samsung+Galaxy+Tab+S10+FE+Wi-Fi+128GB+Gray,68800,JPY,1 JPY = 167.08 VND
,Logitech MX Keys S Wireless Keyboard,logitech-mx-keys-s-wireless-keyboard-39,Bàn phím không dây Logitech MX Keys S.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,2657000,,27,"https://loremflickr.com/900/900/computer,keyboard?lock=260519380","https://loremflickr.com/900/900/computer,keyboard?lock=260519381|https://loremflickr.com/900/900/computer,keyboard?lock=260519382|https://loremflickr.com/900/900/computer,keyboard?lock=260519383|https://loremflickr.com/900/900/computer,keyboard?lock=260519384|https://loremflickr.com/900/900/computer,keyboard?lock=260519385",66,1,phu-kien,logitech,Amazon Japan,https://www.amazon.co.jp/s?k=Logitech+MX+Keys+S+Wireless+Keyboard,15900,JPY,1 JPY = 167.08 VND
,DHC Collagen 90 Day,dhc-collagen-90-day-112,DHC Collagen 90 ngày.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,247000,,38,"https://loremflickr.com/900/900/collagen,supplement?lock=260520110","https://loremflickr.com/900/900/collagen,supplement?lock=260520111|https://loremflickr.com/900/900/collagen,supplement?lock=260520112|https://loremflickr.com/900/900/collagen,supplement?lock=260520113|https://loremflickr.com/900/900/collagen,supplement?lock=260520114|https://loremflickr.com/900/900/collagen,supplement?lock=260520115",67,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=DHC+Collagen+90+Day,1480,JPY,1 JPY = 167.08 VND
,Xiaomi POCO M7 Pro 5G Black,xiaomi-poco-m7-pro-5g-black-10,POCO M7 Pro 5G màu đen.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,5009000,4608000,29,"https://loremflickr.com/900/900/smartphone,product?lock=260519090","https://loremflickr.com/900/900/smartphone,product?lock=260519091|https://loremflickr.com/900/900/smartphone,product?lock=260519092|https://loremflickr.com/900/900/smartphone,product?lock=260519093|https://loremflickr.com/900/900/smartphone,product?lock=260519094|https://loremflickr.com/900/900/smartphone,product?lock=260519095",68,1,dien-thoai,xiaomi,Amazon Japan,https://www.amazon.co.jp/s?k=Xiaomi+POCO+M7+Pro+5G+Black,29980,JPY,1 JPY = 167.08 VND
,Sony VLOGCAM ZV-E10M2 Lens Kit Black,sony-vlogcam-zv-e10m2-lens-kit-black-68,Sony VLOGCAM ZV-E10M2 lens kit.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,23773000,,25,"https://loremflickr.com/900/900/camera,product?lock=260519670","https://loremflickr.com/900/900/camera,product?lock=260519671|https://loremflickr.com/900/900/camera,product?lock=260519672|https://loremflickr.com/900/900/camera,product?lock=260519673|https://loremflickr.com/900/900/camera,product?lock=260519674|https://loremflickr.com/900/900/camera,product?lock=260519675",69,1,camera,sony,Amazon Japan,https://www.amazon.co.jp/s?k=Sony+VLOGCAM+ZV-E10M2+Lens+Kit+Black,142283,JPY,1 JPY = 167.08 VND
,Xiaomi 14T Pro 12GB 256GB Titan Gray,xiaomi-14t-pro-12gb-256gb-titan-gray-5,Xiaomi 14T Pro 12GB RAM 256GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,15034000,,24,"https://loremflickr.com/900/900/smartphone,product?lock=260519040","https://loremflickr.com/900/900/smartphone,product?lock=260519041|https://loremflickr.com/900/900/smartphone,product?lock=260519042|https://loremflickr.com/900/900/smartphone,product?lock=260519043|https://loremflickr.com/900/900/smartphone,product?lock=260519044|https://loremflickr.com/900/900/smartphone,product?lock=260519045",70,1,dien-thoai,xiaomi,Amazon Japan,https://www.amazon.co.jp/s?k=Xiaomi+14T+Pro+12GB+256GB+Titan+Gray,89980,JPY,1 JPY = 167.08 VND
,Apple iPhone 16e 256GB White,apple-iphone-16e-256gb-white-11,iPhone 16e 256GB màu trắng.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,19181000,,30,"https://loremflickr.com/900/900/smartphone,product?lock=260519100","https://loremflickr.com/900/900/smartphone,product?lock=260519101|https://loremflickr.com/900/900/smartphone,product?lock=260519102|https://loremflickr.com/900/900/smartphone,product?lock=260519103|https://loremflickr.com/900/900/smartphone,product?lock=260519104|https://loremflickr.com/900/900/smartphone,product?lock=260519105",71,1,dien-thoai,apple,Amazon Japan,https://www.amazon.co.jp/s?k=Apple+iPhone+16e+256GB+White,114800,JPY,1 JPY = 167.08 VND
,Apple MacBook Air 13 M4 16GB 512GB,apple-macbook-air-13-m4-16gb-512gb-18,MacBook Air 13 inch M4 16GB 512GB.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,32547000,,37,"https://loremflickr.com/900/900/laptop,computer?lock=260519170","https://loremflickr.com/900/900/laptop,computer?lock=260519171|https://loremflickr.com/900/900/laptop,computer?lock=260519172|https://loremflickr.com/900/900/laptop,computer?lock=260519173|https://loremflickr.com/900/900/laptop,computer?lock=260519174|https://loremflickr.com/900/900/laptop,computer?lock=260519175",72,1,laptop,apple,Amazon Japan,https://www.amazon.co.jp/s?k=Apple+MacBook+Air+13+M4+16GB+512GB,194800,JPY,1 JPY = 167.08 VND
,Xiaomi Smart Band 9 Arctic Blue,xiaomi-smart-band-9-arctic-blue-50,Xiaomi Smart Band 9.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,916000,,38,"https://loremflickr.com/900/900/fitness,tracker?lock=260519490","https://loremflickr.com/900/900/fitness,tracker?lock=260519491|https://loremflickr.com/900/900/fitness,tracker?lock=260519492|https://loremflickr.com/900/900/fitness,tracker?lock=260519493|https://loremflickr.com/900/900/fitness,tracker?lock=260519494|https://loremflickr.com/900/900/fitness,tracker?lock=260519495",73,1,dong-ho-thong-minh,xiaomi,Amazon Japan,https://www.amazon.co.jp/s?k=Xiaomi+Smart+Band+9+Arctic+Blue,5480,JPY,1 JPY = 167.08 VND
,Dear Natura Calcium Magnesium 120 Tablets,dear-natura-calcium-magnesium-120-tablets-120,Dear Natura Calcium Magnesium.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,164000,,46,"https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520190","https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520191|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520192|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520193|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520194|https://loremflickr.com/900/900/supplement,pills,bottle?lock=260520195",74,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/s?k=Dear+Natura+Calcium+Magnesium+120+Tablets,980,JPY,1 JPY = 167.08 VND
,Apple Watch SE 2nd Gen GPS 40mm Midnight,apple-watch-se-2nd-gen-gps-40mm-midnight-47,Apple Watch SE thế hệ 2 GPS 40mm.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,5029000,,35,https://loremflickr.com/900/900/smartwatch?lock=260519460,https://loremflickr.com/900/900/smartwatch?lock=260519461|https://loremflickr.com/900/900/smartwatch?lock=260519462|https://loremflickr.com/900/900/smartwatch?lock=260519463|https://loremflickr.com/900/900/smartwatch?lock=260519464|https://loremflickr.com/900/900/smartwatch?lock=260519465,75,1,dong-ho-thong-minh,apple,Amazon Japan,https://www.amazon.co.jp/s?k=Apple+Watch+SE+2nd+Gen+GPS+40mm+Midnight,30101,JPY,1 JPY = 167.08 VND
,Buffalo WSR-3000AX4P Wi-Fi 6 Router,buffalo-wsr-3000ax4p-wi-fi-6-router-85,Router Buffalo WSR-3000AX4P.,Product data prepared for Store import. Price converted from JPY to VND; stock is a placeholder.,1500000,,42,"https://loremflickr.com/900/900/wifi,router?lock=260519840","https://loremflickr.com/900/900/wifi,router?lock=260519841|https://loremflickr.com/900/900/wifi,router?lock=260519842|https://loremflickr.com/900/900/wifi,router?lock=260519843|https://loremflickr.com/900/900/wifi,router?lock=260519844|https://loremflickr.com/900/900/wifi,router?lock=260519845",76,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/s?k=Buffalo+WSR-3000AX4P+Wi-Fi+6+Router,8980,JPY,1 JPY = 167.08 VND
