id,name,slug,short_description,description,price,sale_price,stock_quantity,main_image_url,additional_image_urls,display_order,status,category_slug,brand_slug,source_marketplace,source_url,source_price_jpy,source_currency,exchange_rate_note
,DHC Natural Vitamin E Soy 90 Day,dhc-natural-vitamin-e-soy-90-day-28,DHC natural vitamin E soy 90-day supplement.,DHC natural vitamin E soy 90-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,199000,,47,https://images-na.ssl-images-amazon.com/images/P/B01NAAVGN0.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B01NAAVGN0.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01NAAVGN0.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01NAAVGN0.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01NAAVGN0.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01NAAVGN0.06.LZZZZZZZ.jpg,28,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B01NAAVGN0,1189,JPY,1 JPY = 167.08 VND
,Nature Made Super Vitamin D 1000 IU 90 Day,nature-made-super-vitamin-d-1000-iu-90-day-29,"Nature Made Super Vitamin D 1000 IU, 90 tablets.","Nature Made Super Vitamin D 1000 IU, 90 tablets. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.",133000,,48,https://images-na.ssl-images-amazon.com/images/P/B009OB2FVS.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B009OB2FVS.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B009OB2FVS.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B009OB2FVS.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B009OB2FVS.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B009OB2FVS.06.LZZZZZZZ.jpg,29,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B009OB2FVS,795,JPY,1 JPY = 167.08 VND
,Dear Natura Style Multi Vitamin 90 Day,dear-natura-style-multi-vitamin-90-day-30,Dear Natura Style multivitamin 90-day pouch.,Dear Natura Style multivitamin 90-day pouch. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,187000,,49,https://images-na.ssl-images-amazon.com/images/P/B0BK7X8FV5.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0BK7X8FV5.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BK7X8FV5.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BK7X8FV5.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BK7X8FV5.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0BK7X8FV5.06.LZZZZZZZ.jpg,30,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B0BK7X8FV5,1120,JPY,1 JPY = 167.08 VND
,DHC GABA 30 Day,dhc-gaba-30-day-31,DHC GABA 30-day amino acid supplement.,DHC GABA 30-day amino acid supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,166000,,20,https://images-na.ssl-images-amazon.com/images/P/B074CRBLWT.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B074CRBLWT.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B074CRBLWT.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B074CRBLWT.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B074CRBLWT.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B074CRBLWT.06.LZZZZZZZ.jpg,31,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B074CRBLWT,991,JPY,1 JPY = 167.08 VND
,DHC Force Collie 30 Day,dhc-force-collie-30-day-32,DHC Force Collie 30-day diet support supplement.,DHC Force Collie 30-day diet support supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,434000,,21,https://images-na.ssl-images-amazon.com/images/P/B004BRU0NK.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B004BRU0NK.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B004BRU0NK.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B004BRU0NK.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B004BRU0NK.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B004BRU0NK.06.LZZZZZZZ.jpg,32,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B004BRU0NK,2598,JPY,1 JPY = 167.08 VND
,DHC Diet Power 30 Day,dhc-diet-power-30-day-33,DHC Diet Power 30-day supplement.,DHC Diet Power 30-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,249000,,22,https://images-na.ssl-images-amazon.com/images/P/B004BRSBVS.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B004BRSBVS.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B004BRSBVS.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B004BRSBVS.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B004BRSBVS.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B004BRSBVS.06.LZZZZZZZ.jpg,33,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B004BRSBVS,1488,JPY,1 JPY = 167.08 VND
,DHC Calcium Magnesium 90 Day,dhc-calcium-magnesium-90-day-34,DHC calcium and magnesium 90-day supplement.,DHC calcium and magnesium 90-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,191000,,23,https://images-na.ssl-images-amazon.com/images/P/B06XW1TNBX.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B06XW1TNBX.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B06XW1TNBX.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B06XW1TNBX.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B06XW1TNBX.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B06XW1TNBX.06.LZZZZZZZ.jpg,34,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B06XW1TNBX,1145,JPY,1 JPY = 167.08 VND
,DHC Vitamin B Mix 60 Day,dhc-vitamin-b-mix-60-day-35,DHC Vitamin B Mix 60-day supplement.,DHC Vitamin B Mix 60-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,127000,,24,https://images-na.ssl-images-amazon.com/images/P/B00871DQKA.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B00871DQKA.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B00871DQKA.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B00871DQKA.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B00871DQKA.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B00871DQKA.06.LZZZZZZZ.jpg,35,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B00871DQKA,760,JPY,1 JPY = 167.08 VND
,UHA Gummy Supplement Multi Vitamin 30 Day,uha-gummy-supplement-multi-vitamin-30-day-36,"UHA gummy supplement multivitamin, grapefruit flavor.","UHA gummy supplement multivitamin, grapefruit flavor. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.",164000,,25,https://images-na.ssl-images-amazon.com/images/P/B08Y655N98.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B08Y655N98.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08Y655N98.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08Y655N98.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08Y655N98.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08Y655N98.06.LZZZZZZZ.jpg,36,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B08Y655N98,980,JPY,1 JPY = 167.08 VND
,DHC Zinc 60 Day,dhc-zinc-60-day-37,DHC zinc 60-day supplement.,DHC zinc 60-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,95000,,26,https://images-na.ssl-images-amazon.com/images/P/B006TQKWWA.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B006TQKWWA.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B006TQKWWA.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B006TQKWWA.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B006TQKWWA.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B006TQKWWA.06.LZZZZZZZ.jpg,37,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B006TQKWWA,569,JPY,1 JPY = 167.08 VND
,Lenovo IdeaPad Slim 5 Light Ryzen 5 16GB 512GB,lenovo-ideapad-slim-5-light-ryzen-5-16gb-512gb-38,Lenovo IdeaPad Slim 5 Light Ryzen 5 laptop with 16GB RAM and 512GB SSD.,Lenovo IdeaPad Slim 5 Light Ryzen 5 laptop with 16GB RAM and 512GB SSD. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,19515000,,27,https://images-na.ssl-images-amazon.com/images/P/B0DPJPWR99.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0DPJPWR99.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0DPJPWR99.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0DPJPWR99.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0DPJPWR99.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0DPJPWR99.06.LZZZZZZZ.jpg,38,1,laptop,,Amazon Japan,https://www.amazon.co.jp/dp/B0DPJPWR99,116800,JPY,1 JPY = 167.08 VND
,Xiaomi Redmi Pad SE 4GB 128GB Graphite Gray,xiaomi-redmi-pad-se-4gb-128gb-graphite-gray-39,"Xiaomi Redmi Pad SE 11-inch tablet, 4GB RAM and 128GB storage.","Xiaomi Redmi Pad SE 11-inch tablet, 4GB RAM and 128GB storage. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.",3509000,,28,https://images-na.ssl-images-amazon.com/images/P/B0CGWYQPTM.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0CGWYQPTM.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CGWYQPTM.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CGWYQPTM.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CGWYQPTM.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CGWYQPTM.06.LZZZZZZZ.jpg,39,1,may-tinh-bang,xiaomi,Amazon Japan,https://www.amazon.co.jp/dp/B0CGWYQPTM,21000,JPY,1 JPY = 167.08 VND
,TP-Link Archer AX1500 Wi-Fi 6 Router,tp-link-archer-ax1500-wi-fi-6-router-40,TP-Link Archer AX1500 Wi-Fi 6 wireless router.,TP-Link Archer AX1500 Wi-Fi 6 wireless router. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,832000,,29,https://images-na.ssl-images-amazon.com/images/P/B0CHF2N3J6.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0CHF2N3J6.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CHF2N3J6.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CHF2N3J6.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CHF2N3J6.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CHF2N3J6.06.LZZZZZZZ.jpg,40,1,thiet-bi-mang,,Amazon Japan,https://www.amazon.co.jp/dp/B0CHF2N3J6,4980,JPY,1 JPY = 167.08 VND
,Samsung Galaxy Tab S9 Plus Wi-Fi 256GB Graphite,samsung-galaxy-tab-s9-plus-wi-fi-256gb-graphite-41,Samsung Galaxy Tab S9 Plus Wi-Fi model with 256GB storage.,Samsung Galaxy Tab S9 Plus Wi-Fi model with 256GB storage. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,26104000,,30,https://images-na.ssl-images-amazon.com/images/P/B0CF9Q9WM6.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0CF9Q9WM6.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CF9Q9WM6.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CF9Q9WM6.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CF9Q9WM6.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CF9Q9WM6.06.LZZZZZZZ.jpg,41,1,may-tinh-bang,samsung,Amazon Japan,https://www.amazon.co.jp/dp/B0CF9Q9WM6,156236,JPY,1 JPY = 167.08 VND
,Samsung Galaxy Tab S8 Plus 128GB Graphite,samsung-galaxy-tab-s8-plus-128gb-graphite-42,Samsung Galaxy Tab S8 Plus tablet with S Pen.,Samsung Galaxy Tab S8 Plus tablet with S Pen. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,19715000,,31,https://images-na.ssl-images-amazon.com/images/P/B09WDNDBJB.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B09WDNDBJB.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09WDNDBJB.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09WDNDBJB.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09WDNDBJB.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09WDNDBJB.06.LZZZZZZZ.jpg,42,1,may-tinh-bang,samsung,Amazon Japan,https://www.amazon.co.jp/dp/B09WDNDBJB,118000,JPY,1 JPY = 167.08 VND
,DJI Osmo Mobile SE Smartphone Gimbal,dji-osmo-mobile-se-smartphone-gimbal-43,DJI Osmo Mobile SE smartphone gimbal stabilizer.,DJI Osmo Mobile SE smartphone gimbal stabilizer. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,1838000,,32,https://images-na.ssl-images-amazon.com/images/P/B0B7XCG225.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0B7XCG225.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0B7XCG225.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0B7XCG225.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0B7XCG225.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0B7XCG225.06.LZZZZZZZ.jpg,43,1,phu-kien,,Amazon Japan,https://www.amazon.co.jp/dp/B0B7XCG225,11000,JPY,1 JPY = 167.08 VND
,FUJIFILM X-T30 II XC Lens Kit Silver,fujifilm-x-t30-ii-xc-lens-kit-silver-44,FUJIFILM X-T30 II XC lens kit silver.,FUJIFILM X-T30 II XC lens kit silver. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,28370000,,33,https://images-na.ssl-images-amazon.com/images/P/B09DYLF28T.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B09DYLF28T.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09DYLF28T.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09DYLF28T.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09DYLF28T.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09DYLF28T.06.LZZZZZZZ.jpg,44,1,camera,,Amazon Japan,https://www.amazon.co.jp/dp/B09DYLF28T,169800,JPY,1 JPY = 167.08 VND
,Canon IXY 650 Compact Digital Camera Black,canon-ixy-650-compact-digital-camera-black-45,Canon IXY 650 compact digital camera black.,Canon IXY 650 compact digital camera black. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,11662000,,34,https://images-na.ssl-images-amazon.com/images/P/B01FH4H5XS.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B01FH4H5XS.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01FH4H5XS.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01FH4H5XS.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01FH4H5XS.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01FH4H5XS.06.LZZZZZZZ.jpg,45,1,camera,,Amazon Japan,https://www.amazon.co.jp/dp/B01FH4H5XS,69800,JPY,1 JPY = 167.08 VND
,Dear Natura Multi Vitamin and Mineral 200 Tablets,dear-natura-multi-vitamin-and-mineral-200-tablets-46,Dear Natura multivitamin and mineral 200-tablet supplement.,Dear Natura multivitamin and mineral 200-tablet supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,158000,,35,https://images-na.ssl-images-amazon.com/images/P/B000QVX3U2.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B000QVX3U2.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B000QVX3U2.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B000QVX3U2.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B000QVX3U2.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B000QVX3U2.06.LZZZZZZZ.jpg,46,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B000QVX3U2,945,JPY,1 JPY = 167.08 VND
,UHA Gummy Supplement Kids Calcium Iron,uha-gummy-supplement-kids-calcium-iron-47,UHA gummy supplement kids calcium and iron.,UHA gummy supplement kids calcium and iron. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,164000,,36,https://images-na.ssl-images-amazon.com/images/P/B07Z4YVRCW.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B07Z4YVRCW.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07Z4YVRCW.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07Z4YVRCW.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07Z4YVRCW.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B07Z4YVRCW.06.LZZZZZZZ.jpg,47,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B07Z4YVRCW,980,JPY,1 JPY = 167.08 VND
,Dear Natura Style EPA DHA Natto Kinase 90 Day,dear-natura-style-epa-dha-natto-kinase-90-day-48,Dear Natura Style EPA DHA plus nattokinase 90-day pouch.,Dear Natura Style EPA DHA plus nattokinase 90-day pouch. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,414000,,37,https://images-na.ssl-images-amazon.com/images/P/B08YFP2BVH.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B08YFP2BVH.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08YFP2BVH.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08YFP2BVH.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08YFP2BVH.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B08YFP2BVH.06.LZZZZZZZ.jpg,48,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B08YFP2BVH,2480,JPY,1 JPY = 167.08 VND
,Dear Natura Vitamin D Multi Vitamin Zinc Lactic Acid,dear-natura-vitamin-d-multi-vitamin-zinc-lactic-acid-49,Dear Natura vitamin D enhanced multivitamin zinc and lactic acid supplement.,Dear Natura vitamin D enhanced multivitamin zinc and lactic acid supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,214000,,38,https://images-na.ssl-images-amazon.com/images/P/B09NPQN752.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B09NPQN752.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09NPQN752.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09NPQN752.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09NPQN752.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B09NPQN752.06.LZZZZZZZ.jpg,49,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B09NPQN752,1280,JPY,1 JPY = 167.08 VND
,DHC Domestic Perfect Vegetable Premium 30 Day,dhc-domestic-perfect-vegetable-premium-30-day-50,DHC domestic perfect vegetable premium 30-day supplement.,DHC domestic perfect vegetable premium 30-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,231000,,39,https://images-na.ssl-images-amazon.com/images/P/B01N7C0BK4.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B01N7C0BK4.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01N7C0BK4.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01N7C0BK4.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01N7C0BK4.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B01N7C0BK4.06.LZZZZZZZ.jpg,50,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B01N7C0BK4,1380,JPY,1 JPY = 167.08 VND
,Nature Made Super Multi Vitamin and Mineral 120 Day,nature-made-super-multi-vitamin-and-mineral-120-day-51,Nature Made Super Multi Vitamin and Mineral 120-day supplement.,Nature Made Super Multi Vitamin and Mineral 120-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,340000,,40,https://images-na.ssl-images-amazon.com/images/P/B00516RULK.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B00516RULK.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B00516RULK.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B00516RULK.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B00516RULK.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B00516RULK.06.LZZZZZZZ.jpg,51,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B00516RULK,2036,JPY,1 JPY = 167.08 VND
,Nature Made Calcium Magnesium Zinc 30 Day,nature-made-calcium-magnesium-zinc-30-day-52,Nature Made calcium magnesium zinc 30-day supplement.,Nature Made calcium magnesium zinc 30-day supplement. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,144000,,41,https://images-na.ssl-images-amazon.com/images/P/B000FQTQPY.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B000FQTQPY.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B000FQTQPY.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B000FQTQPY.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B000FQTQPY.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B000FQTQPY.06.LZZZZZZZ.jpg,52,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B000FQTQPY,860,JPY,1 JPY = 167.08 VND
,Dear Natura Calcium Magnesium Zinc Vitamin D 90 Day,dear-natura-calcium-magnesium-zinc-vitamin-d-90-day-53,Dear Natura Style calcium magnesium zinc vitamin D 90-day pouch.,Dear Natura Style calcium magnesium zinc vitamin D 90-day pouch. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.,331000,,42,https://images-na.ssl-images-amazon.com/images/P/B0CW85BJCN.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B0CW85BJCN.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CW85BJCN.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CW85BJCN.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CW85BJCN.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B0CW85BJCN.06.LZZZZZZZ.jpg,53,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B0CW85BJCN,1980,JPY,1 JPY = 167.08 VND
,Nature Made Iron 200 Tablets 100 Day,nature-made-iron-200-tablets-100-day-54,"Nature Made iron supplement, 200 tablets.","Nature Made iron supplement, 200 tablets. Collected from Amazon Japan product page/source. Price converted from JPY to VND; stock is a placeholder.",164000,,43,https://images-na.ssl-images-amazon.com/images/P/B003E37US0.01.LZZZZZZZ.jpg,https://images-na.ssl-images-amazon.com/images/P/B003E37US0.02.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B003E37US0.03.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B003E37US0.04.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B003E37US0.05.LZZZZZZZ.jpg|https://images-na.ssl-images-amazon.com/images/P/B003E37US0.06.LZZZZZZZ.jpg,54,1,thuc-pham-bo-sung,,Amazon Japan,https://www.amazon.co.jp/dp/B003E37US0,980,JPY,1 JPY = 167.08 VND
